campaign_Id,client_id,numbers_contacts,contacts_duration,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
Id22636,22635,2,82,999,0,True,False,2022-08-31
Id22637,22636,5,346,999,0,True,False,2022-08-25
Id22638,22637,1,215,999,0,True,False,2022-08-01
Id22639,22638,1,347,999,0,True,False,2022-08-23
Id22640,22639,5,154,999,0,True,False,2022-08-12
Id22641,22640,1,618,999,0,True,False,2022-08-30
Id22642,22641,1,203,999,0,True,False,2022-08-25
Id22643,22642,1,460,999,0,True,False,2022-08-13
Id22644,22643,1,105,999,0,True,False,2022-08-16
Id22645,22644,1,157,999,0,True,False,2022-08-09
Id22646,22645,1,122,999,0,True,False,2022-08-11
Id22647,22646,3,129,999,0,True,False,2022-08-14
Id22648,22647,1,661,999,0,True,False,2022-08-05
Id22649,22648,3,296,999,0,True,False,2022-08-30
Id22650,22649,3,323,999,0,True,False,2022-08-20
Id22651,22650,3,112,999,0,True,False,2022-08-30
Id22652,22651,3,78,999,0,True,False,2022-08-26
Id22653,22652,4,79,999,0,True,False,2022-08-23
Id22654,22653,4,30,999,0,True,False,2022-08-15
Id22655,22654,7,602,999,0,True,False,2022-08-20
Id22656,22655,7,75,999,0,True,False,2022-08-30
Id22657,22656,2,332,999,0,True,False,2022-08-02
Id22658,22657,2,314,999,0,True,False,2022-08-04
Id22659,22658,2,121,999,0,True,False,2022-08-11
Id22660,22659,4,436,999,0,True,False,2022-08-02
Id22661,22660,3,186,999,0,True,False,2022-08-12
Id22662,22661,3,270,999,0,True,False,2022-08-19
Id22663,22662,2,123,999,0,True,False,2022-08-09
Id22664,22663,7,215,999,0,True,False,2022-08-20
Id22665,22664,5,105,999,0,True,False,2022-08-11
Id22666,22665,5,192,999,0,True,False,2022-08-11
Id22667,22666,7,263,999,0,True,False,2022-08-31
Id22668,22667,4,143,999,0,True,False,2022-08-18
Id22669,22668,4,153,999,0,True,False,2022-08-31
Id22670,22669,5,289,999,0,True,False,2022-08-25
Id22671,22670,6,34,999,0,True,False,2022-08-31
Id22672,22671,3,239,999,0,True,False,2022-08-16
Id22673,22672,3,78,999,0,True,False,2022-08-10
Id22674,22673,5,309,999,0,True,False,2022-08-03
Id22675,22674,10,353,999,0,True,False,2022-08-08
Id22676,22675,6,145,999,0,True,False,2022-08-21
Id22677,22676,7,246,999,0,True,False,2022-08-23
Id22678,22677,4,101,999,0,True,False,2022-08-13
Id22679,22678,6,222,999,0,True,False,2022-08-01
Id22680,22679,5,166,999,0,True,False,2022-08-05
Id22681,22680,5,98,999,0,True,False,2022-08-20
Id22682,22681,7,140,999,0,True,False,2022-08-30
Id22683,22682,3,58,999,0,True,False,2022-08-02
Id22684,22683,3,547,999,0,True,False,2022-08-27
Id22685,22684,1,132,999,0,True,False,2022-08-29
Id22686,22685,2,155,999,0,True,False,2022-08-03
Id22687,22686,9,120,999,0,True,False,2022-08-24
Id22688,22687,3,379,999,0,True,False,2022-08-30
Id22689,22688,1,182,999,0,True,False,2022-08-04
Id22690,22689,1,195,999,0,True,False,2022-08-26
Id22691,22690,1,177,999,0,True,False,2022-08-21
Id22692,22691,3,90,999,0,True,False,2022-08-08
Id22693,22692,1,263,999,0,True,False,2022-08-20
Id22694,22693,5,398,999,0,True,False,2022-08-18
Id22695,22694,1,160,999,0,True,False,2022-08-17
Id22696,22695,5,82,999,0,True,False,2022-08-03
Id22697,22696,1,207,999,0,True,False,2022-08-15
Id22698,22697,1,160,999,0,True,False,2022-08-03
Id22699,22698,1,109,999,0,True,False,2022-08-02
Id22700,22699,1,142,999,0,True,False,2022-08-09
Id22701,22700,5,197,999,0,True,False,2022-08-10
Id22702,22701,2,9,999,0,True,False,2022-08-19
Id22703,22702,5,148,999,0,True,False,2022-08-21
Id22704,22703,2,209,999,0,True,False,2022-08-31
Id22705,22704,1,94,999,0,True,False,2022-08-24
Id22706,22705,1,1366,999,0,True,False,2022-08-31
Id22707,22706,1,124,999,0,True,False,2022-08-03
Id22708,22707,1,121,999,0,True,False,2022-08-11
Id22709,22708,3,306,999,0,True,False,2022-08-31
Id22710,22709,1,173,999,0,True,False,2022-08-11
Id22711,22710,1,268,999,0,True,False,2022-08-09
Id22712,22711,5,155,999,0,True,False,2022-08-21
Id22713,22712,4,176,999,0,True,False,2022-08-06
Id22714,22713,2,112,999,0,True,False,2022-08-24
Id22715,22714,5,873,999,0,True,True,2022-08-15
Id22716,22715,3,135,999,0,True,False,2022-08-25
Id22717,22716,1,208,999,0,True,False,2022-08-02
Id22718,22717,1,138,999,0,True,False,2022-08-22
Id22719,22718,8,148,999,0,True,False,2022-08-09
Id22720,22719,1,200,999,0,True,False,2022-08-21
Id22721,22720,1,311,999,0,True,False,2022-08-20
Id22722,22721,1,56,999,0,True,False,2022-08-30
Id22723,22722,5,116,999,0,True,False,2022-08-17
Id22724,22723,3,139,999,0,True,False,2022-08-13
Id22725,22724,1,87,999,0,True,False,2022-08-22
Id22726,22725,3,61,999,0,True,False,2022-08-01
Id22727,22726,2,626,999,0,True,True,2022-08-21
Id22728,22727,2,103,999,0,True,False,2022-08-21
Id22729,22728,7,116,999,0,True,False,2022-08-12
Id22730,22729,2,162,999,0,True,False,2022-08-26
Id22731,22730,3,109,999,0,True,False,2022-08-23
Id22732,22731,3,48,999,0,True,False,2022-08-14
Id22733,22732,3,540,999,0,True,False,2022-08-24
Id22734,22733,2,122,999,0,True,False,2022-08-29
Id22735,22734,2,342,999,0,True,False,2022-08-17
Id22736,22735,3,191,999,0,True,False,2022-08-01
Id22737,22736,7,288,999,0,True,False,2022-08-27
Id22738,22737,3,209,999,0,True,False,2022-08-26
Id22739,22738,5,91,999,0,True,False,2022-08-26
Id22740,22739,10,196,999,0,True,False,2022-08-07
Id22741,22740,2,110,999,0,True,False,2022-08-21
Id22742,22741,4,115,999,0,True,False,2022-08-26
Id22743,22742,2,57,999,0,True,False,2022-08-30
Id22744,22743,3,102,999,0,True,False,2022-08-04
Id22745,22744,2,88,999,0,True,False,2022-08-01
Id22746,22745,2,68,999,0,True,False,2022-08-16
Id22747,22746,2,78,999,0,True,False,2022-08-21
Id22748,22747,3,160,999,0,True,False,2022-08-24
Id22749,22748,7,472,999,0,True,False,2022-08-22
Id22750,22749,8,205,999,0,True,False,2022-08-06
Id22751,22750,3,63,999,0,True,False,2022-08-18
Id22752,22751,4,132,999,0,True,False,2022-08-21
Id22753,22752,3,85,999,0,True,False,2022-08-26
Id22754,22753,3,425,999,0,True,False,2022-08-18
Id22755,22754,10,50,999,0,True,False,2022-08-14
Id22756,22755,5,363,999,0,True,True,2022-08-25
Id22757,22756,3,129,999,0,True,False,2022-08-24
Id22758,22757,5,66,999,0,True,False,2022-08-04
Id22759,22758,2,121,999,0,True,False,2022-08-13
Id22760,22759,2,143,999,0,True,False,2022-08-22
Id22761,22760,4,145,999,0,True,False,2022-08-01
Id22762,22761,7,99,999,0,True,False,2022-08-07
Id22763,22762,2,112,999,0,True,False,2022-08-21
Id22764,22763,4,337,999,0,True,False,2022-08-30
Id22765,22764,2,961,999,0,True,True,2022-08-03
Id22766,22765,4,87,999,0,True,False,2022-08-12
Id22767,22766,2,73,999,0,True,False,2022-08-29
Id22768,22767,2,463,999,0,True,False,2022-08-31
Id22769,22768,8,67,999,0,True,False,2022-08-22
Id22770,22769,3,103,999,0,True,False,2022-08-07
Id22771,22770,8,234,999,0,True,False,2022-08-02
Id22772,22771,2,74,999,0,True,False,2022-08-10
Id22773,22772,2,220,999,0,True,False,2022-08-15
Id22774,22773,2,75,999,0,True,False,2022-08-15
Id22775,22774,3,79,999,0,True,False,2022-08-01
Id22776,22775,2,80,999,0,True,False,2022-08-06
Id22777,22776,1,48,999,0,True,False,2022-08-16
Id22778,22777,7,83,999,0,True,False,2022-08-27
Id22779,22778,10,136,999,0,True,False,2022-08-06
Id22780,22779,2,417,999,0,True,False,2022-08-07
Id22781,22780,2,129,999,0,True,False,2022-08-26
Id22782,22781,1,343,999,0,True,False,2022-08-16
Id22783,22782,1,119,999,0,True,False,2022-08-04
Id22784,22783,2,600,999,0,True,True,2022-08-21
Id22785,22784,7,149,999,0,True,False,2022-08-29
Id22786,22785,2,129,999,0,True,False,2022-08-07
Id22787,22786,2,932,999,0,True,True,2022-08-07
Id22788,22787,3,93,999,0,True,False,2022-08-21
Id22789,22788,3,160,999,0,True,False,2022-08-14
Id22790,22789,3,113,999,0,True,False,2022-08-21
Id22791,22790,2,84,999,0,True,False,2022-08-31
Id22792,22791,3,147,999,0,True,False,2022-08-30
Id22793,22792,2,101,999,0,True,False,2022-08-10
Id22794,22793,2,125,999,0,True,False,2022-08-10
Id22795,22794,2,97,999,0,True,False,2022-08-15
Id22796,22795,2,90,999,0,True,False,2022-08-22
Id22797,22796,2,167,999,0,True,False,2022-08-18
Id22798,22797,2,96,999,0,True,False,2022-08-03
Id22799,22798,3,123,999,0,True,False,2022-08-05
Id22800,22799,2,106,999,0,True,False,2022-08-07
Id22801,22800,2,91,999,0,True,False,2022-08-31
Id22802,22801,2,26,999,0,True,False,2022-08-05
Id22803,22802,2,84,999,0,True,False,2022-08-06
Id22804,22803,3,342,999,0,True,False,2022-08-27
Id22805,22804,3,472,999,0,True,True,2022-08-08
Id22806,22805,2,108,999,0,True,False,2022-08-07
Id22807,22806,6,62,999,0,True,False,2022-08-21
Id22808,22807,5,67,999,0,True,False,2022-08-02
Id22809,22808,5,143,999,0,True,False,2022-08-16
Id22810,22809,2,152,999,0,True,False,2022-08-15
Id22811,22810,2,104,999,0,True,False,2022-08-11
Id22812,22811,3,110,999,0,True,False,2022-08-23
Id22813,22812,9,40,999,0,True,False,2022-08-13
Id22814,22813,3,176,999,0,True,False,2022-08-21
Id22815,22814,2,272,999,0,True,False,2022-08-16
Id22816,22815,2,122,999,0,True,False,2022-08-18
Id22817,22816,3,59,999,0,True,False,2022-08-16
Id22818,22817,2,57,999,0,True,False,2022-08-12
Id22819,22818,14,463,999,0,True,False,2022-08-09
Id22820,22819,2,301,999,0,True,False,2022-08-31
Id22821,22820,2,343,999,0,True,False,2022-08-03
Id22822,22821,3,508,999,0,True,False,2022-08-27
Id22823,22822,2,102,999,0,True,False,2022-08-16
Id22824,22823,2,72,999,0,True,False,2022-08-26
Id22825,22824,3,1152,999,0,True,True,2022-08-20
Id22826,22825,2,284,999,0,True,False,2022-08-01
Id22827,22826,12,14,999,0,True,False,2022-08-14
Id22828,22827,2,425,999,0,True,False,2022-08-08
Id22829,22828,2,157,999,0,True,False,2022-08-16
Id22830,22829,2,116,999,0,True,False,2022-08-08
Id22831,22830,3,115,999,0,True,False,2022-08-22
Id22832,22831,2,146,999,0,True,False,2022-08-03
Id22833,22832,2,72,999,0,True,False,2022-08-21
Id22834,22833,2,72,999,0,True,False,2022-08-14
Id22835,22834,1,72,999,0,True,False,2022-08-01
Id22836,22835,2,140,999,0,True,False,2022-08-06
Id22837,22836,2,88,999,0,True,False,2022-08-04
Id22838,22837,2,90,999,0,True,False,2022-08-03
Id22839,22838,2,150,999,0,True,False,2022-08-03
Id22840,22839,1,159,999,0,True,False,2022-08-18
Id22841,22840,3,606,999,0,True,True,2022-08-24
Id22842,22841,2,177,999,0,True,False,2022-08-13
Id22843,22842,1,250,999,0,True,False,2022-08-29
Id22844,22843,1,248,999,0,True,False,2022-08-19
Id22845,22844,1,132,999,0,True,False,2022-08-07
Id22846,22845,6,93,999,0,True,False,2022-08-15
Id22847,22846,2,121,999,0,True,False,2022-08-18
Id22848,22847,3,94,999,0,True,False,2022-08-13
Id22849,22848,4,65,999,0,True,False,2022-08-05
Id22850,22849,3,201,999,0,True,False,2022-08-15
Id22851,22850,2,324,999,0,True,False,2022-08-12
Id22852,22851,2,154,999,0,True,False,2022-08-02
Id22853,22852,3,362,999,0,True,False,2022-08-08
Id22854,22853,2,124,999,0,True,False,2022-08-16
Id22855,22854,5,140,999,0,True,False,2022-08-03
Id22856,22855,11,14,999,0,True,False,2022-08-13
Id22857,22856,2,386,999,0,True,False,2022-08-14
Id22858,22857,2,476,999,0,True,False,2022-08-08
Id22859,22858,3,42,999,0,True,False,2022-08-12
Id22860,22859,3,366,999,0,True,True,2022-08-10
Id22861,22860,4,74,999,0,True,False,2022-08-08
Id22862,22861,12,23,999,0,True,False,2022-08-29
Id22863,22862,2,228,999,0,True,False,2022-08-03
Id22864,22863,3,112,999,0,True,False,2022-08-05
Id22865,22864,2,115,999,0,True,False,2022-08-18
Id22866,22865,2,57,999,0,True,False,2022-08-26
Id22867,22866,11,15,999,0,True,False,2022-08-08
Id22868,22867,2,728,999,0,True,False,2022-08-16
Id22869,22868,2,66,999,0,True,False,2022-08-25
Id22870,22869,3,262,999,0,True,False,2022-08-19
Id22871,22870,3,72,999,0,True,False,2022-08-29
Id22872,22871,6,9,999,0,True,False,2022-08-21
Id22873,22872,3,99,999,0,True,False,2022-08-26
Id22874,22873,9,11,999,0,True,False,2022-08-14
Id22875,22874,7,9,999,0,True,False,2022-08-05
Id22876,22875,2,213,999,0,True,False,2022-08-06
Id22877,22876,4,211,999,0,True,False,2022-08-22
Id22878,22877,5,422,999,0,True,False,2022-08-06
Id22879,22878,3,68,999,0,True,False,2022-08-06
Id22880,22879,9,105,999,0,True,False,2022-08-04
Id22881,22880,2,69,999,0,True,False,2022-08-13
Id22882,22881,3,111,999,0,True,False,2022-08-30
Id22883,22882,4,36,999,0,True,False,2022-08-08
Id22884,22883,2,169,999,0,True,False,2022-08-27
Id22885,22884,3,205,999,0,True,False,2022-08-01
Id22886,22885,2,734,999,0,True,False,2022-08-15
Id22887,22886,2,484,999,0,True,False,2022-08-25
Id22888,22887,13,14,999,0,True,False,2022-08-20
Id22889,22888,2,235,999,0,True,False,2022-08-08
Id22890,22889,6,256,999,0,True,False,2022-08-16
Id22891,22890,2,69,999,0,True,False,2022-08-25
Id22892,22891,3,69,999,0,True,False,2022-08-06
Id22893,22892,2,692,999,0,True,False,2022-08-31
Id22894,22893,4,296,999,0,True,False,2022-08-08
Id22895,22894,5,232,999,0,True,False,2022-08-27
Id22896,22895,3,151,999,0,True,False,2022-08-04
Id22897,22896,2,164,999,0,True,False,2022-08-15
Id22898,22897,4,198,999,0,True,False,2022-08-01
Id22899,22898,2,454,999,0,True,False,2022-08-17
Id22900,22899,3,114,999,0,True,False,2022-08-21
Id22901,22900,5,64,999,0,True,False,2022-08-08
Id22902,22901,3,84,999,0,True,False,2022-08-21
Id22903,22902,6,203,999,0,True,False,2022-08-19
Id22904,22903,3,81,999,0,True,False,2022-08-03
Id22905,22904,3,731,999,0,True,True,2022-08-20
Id22906,22905,4,184,999,0,True,False,2022-08-24
Id22907,22906,3,433,999,0,True,False,2022-08-14
Id22908,22907,5,361,999,0,True,False,2022-08-12
Id22909,22908,4,304,999,0,True,False,2022-08-22
Id22910,22909,4,160,999,0,True,False,2022-08-16
Id22911,22910,3,101,999,0,True,False,2022-08-18
Id22912,22911,3,53,999,0,True,False,2022-08-21
Id22913,22912,2,323,999,0,True,False,2022-08-30
Id22914,22913,4,97,999,0,True,False,2022-08-04
Id22915,22914,3,340,999,0,True,False,2022-08-03
Id22916,22915,15,54,999,0,True,False,2022-08-31
Id22917,22916,3,251,999,0,True,False,2022-08-27
Id22918,22917,2,87,999,0,True,False,2022-08-06
Id22919,22918,3,454,999,0,True,False,2022-08-24
Id22920,22919,4,171,999,0,True,False,2022-08-08
Id22921,22920,5,134,999,0,True,False,2022-08-20
Id22922,22921,3,265,999,0,True,False,2022-08-16
Id22923,22922,3,280,999,0,True,False,2022-08-27
Id22924,22923,4,62,999,0,True,False,2022-08-14
Id22925,22924,9,41,999,0,True,False,2022-08-25
Id22926,22925,3,318,999,0,True,False,2022-08-20
Id22927,22926,2,131,999,0,True,False,2022-08-21
Id22928,22927,4,365,999,0,True,False,2022-08-25
Id22929,22928,2,89,999,0,True,False,2022-08-10
Id22930,22929,4,207,999,0,True,False,2022-08-11
Id22931,22930,2,105,999,0,True,False,2022-08-27
Id22932,22931,2,99,999,0,True,False,2022-08-31
Id22933,22932,3,197,999,0,True,False,2022-08-21
Id22934,22933,3,484,999,0,True,False,2022-08-31
Id22935,22934,4,93,999,0,True,False,2022-08-21
Id22936,22935,2,153,999,0,True,False,2022-08-19
Id22937,22936,6,630,999,0,True,True,2022-08-04
Id22938,22937,3,81,999,0,True,False,2022-08-25
Id22939,22938,3,141,999,0,True,False,2022-08-30
Id22940,22939,4,67,999,0,True,False,2022-08-23
Id22941,22940,2,73,999,0,True,False,2022-08-15
Id22942,22941,6,106,999,0,True,False,2022-08-09
Id22943,22942,4,160,999,0,True,False,2022-08-05
Id22944,22943,5,50,999,0,True,False,2022-08-25
Id22945,22944,2,163,999,0,True,False,2022-08-08
Id22946,22945,7,770,999,0,True,False,2022-08-26
Id22947,22946,4,313,999,0,True,False,2022-08-25
Id22948,22947,2,348,999,0,True,False,2022-08-13
Id22949,22948,3,106,999,0,True,False,2022-08-12
Id22950,22949,7,648,999,0,True,False,2022-08-29
Id22951,22950,8,256,999,0,True,False,2022-08-27
Id22952,22951,2,56,999,0,True,False,2022-08-20
Id22953,22952,3,335,999,0,True,False,2022-08-11
Id22954,22953,4,342,999,0,True,False,2022-08-04
Id22955,22954,2,109,999,0,True,False,2022-08-21
Id22956,22955,4,159,999,0,True,False,2022-08-31
Id22957,22956,4,124,999,0,True,False,2022-08-21
Id22958,22957,3,378,999,0,True,False,2022-08-18
Id22959,22958,6,139,999,0,True,False,2022-08-19
Id22960,22959,3,170,999,0,True,False,2022-08-21
Id22961,22960,4,51,999,0,True,False,2022-08-10
Id22962,22961,2,68,999,0,True,False,2022-08-29
Id22963,22962,4,56,999,0,True,False,2022-08-14
Id22964,22963,3,115,999,0,True,False,2022-08-25
Id22965,22964,5,714,999,0,True,True,2022-08-23
Id22966,22965,3,43,999,0,True,False,2022-08-12
Id22967,22966,3,168,999,0,True,False,2022-08-20
Id22968,22967,3,67,999,0,True,False,2022-08-10
Id22969,22968,3,36,999,0,True,False,2022-08-30
Id22970,22969,9,119,999,0,True,False,2022-08-14
Id22971,22970,3,153,999,0,True,False,2022-08-12
Id22972,22971,5,431,999,0,True,False,2022-08-05
Id22973,22972,4,127,999,0,True,False,2022-08-21
Id22974,22973,4,63,999,0,True,False,2022-08-17
Id22975,22974,2,618,999,0,True,False,2022-08-07
Id22976,22975,5,202,999,0,True,False,2022-08-24
Id22977,22976,4,392,999,0,True,False,2022-08-23
Id22978,22977,5,226,999,0,True,False,2022-08-02
Id22979,22978,13,144,999,0,True,False,2022-08-02
Id22980,22979,5,56,999,0,True,False,2022-08-04
Id22981,22980,2,121,999,0,True,False,2022-08-23
Id22982,22981,5,390,999,0,True,False,2022-08-05
Id22983,22982,7,75,999,0,True,False,2022-08-15
Id22984,22983,5,99,999,0,True,False,2022-08-26
Id22985,22984,4,108,999,0,True,False,2022-08-30
Id22986,22985,5,153,999,0,True,False,2022-08-05
Id22987,22986,3,358,999,0,True,False,2022-08-22
Id22988,22987,6,63,999,0,True,False,2022-08-07
Id22989,22988,4,308,999,0,True,False,2022-08-12
Id22990,22989,5,163,999,0,True,False,2022-08-06
Id22991,22990,8,45,999,0,True,False,2022-08-07
Id22992,22991,4,230,999,0,True,False,2022-08-03
Id22993,22992,2,90,999,0,True,False,2022-08-25
Id22994,22993,3,98,999,0,True,False,2022-08-20
Id22995,22994,3,83,999,0,True,False,2022-08-28
Id22996,22995,5,194,999,0,True,False,2022-08-26
Id22997,22996,5,56,999,0,True,False,2022-08-04
Id22998,22997,6,1374,999,0,True,True,2022-08-05
Id22999,22998,3,372,999,0,True,True,2022-08-25
Id23000,22999,3,104,999,0,True,False,2022-08-13
Id23001,23000,2,90,999,0,True,False,2022-08-14
Id23002,23001,11,19,999,0,True,False,2022-08-31
Id23003,23002,2,69,999,0,True,False,2022-08-18
Id23004,23003,4,127,999,0,True,False,2022-08-14
Id23005,23004,2,122,999,0,True,False,2022-08-16
Id23006,23005,11,179,999,0,True,False,2022-08-25
Id23007,23006,4,160,999,0,True,False,2022-08-19
Id23008,23007,4,106,999,0,True,False,2022-08-23
Id23009,23008,14,66,999,0,True,False,2022-08-26
Id23010,23009,14,23,999,0,True,False,2022-08-31
Id23011,23010,3,69,999,0,True,False,2022-08-08
Id23012,23011,3,137,999,0,True,False,2022-08-16
Id23013,23012,2,109,999,0,True,False,2022-08-15
Id23014,23013,3,435,999,0,True,False,2022-08-24
Id23015,23014,3,209,999,0,True,False,2022-08-04
Id23016,23015,5,958,999,0,True,True,2022-08-28
Id23017,23016,3,110,999,0,True,False,2022-08-31
Id23018,23017,2,170,999,0,True,False,2022-08-22
Id23019,23018,4,95,999,0,True,False,2022-08-10
Id23020,23019,7,731,999,0,True,True,2022-08-05
Id23021,23020,9,664,999,0,True,True,2022-08-26
Id23022,23021,4,479,999,0,True,False,2022-08-29
Id23023,23022,3,254,999,0,True,False,2022-08-06
Id23024,23023,12,427,999,0,True,False,2022-08-23
Id23025,23024,6,77,999,0,True,False,2022-08-11
Id23026,23025,4,60,999,0,True,False,2022-08-07
Id23027,23026,9,49,999,0,True,False,2022-08-20
Id23028,23027,5,102,999,0,True,False,2022-08-01
Id23029,23028,2,62,999,0,True,False,2022-08-24
Id23030,23029,2,73,999,0,True,False,2022-08-02
Id23031,23030,8,109,999,0,True,False,2022-08-20
Id23032,23031,10,0,999,0,True,False,2022-08-26
Id23033,23032,4,388,999,0,True,True,2022-08-08
Id23034,23033,5,85,999,0,True,False,2022-08-18
Id23035,23034,4,42,999,0,True,False,2022-08-15
Id23036,23035,9,23,999,0,True,False,2022-08-05
Id23037,23036,7,146,999,0,True,False,2022-08-22
Id23038,23037,2,100,999,0,True,False,2022-08-11
Id23039,23038,2,55,999,0,True,False,2022-08-16
Id23040,23039,2,67,999,0,True,False,2022-08-24
Id23041,23040,2,235,999,0,True,False,2022-08-13
Id23042,23041,10,94,999,0,True,False,2022-08-22
Id23043,23042,15,135,999,0,True,False,2022-08-17
Id23044,23043,4,60,999,0,True,False,2022-08-02
Id23045,23044,5,276,999,0,True,False,2022-08-01
Id23046,23045,2,159,999,0,True,False,2022-08-25
Id23047,23046,1,64,999,0,True,False,2022-08-27
Id23048,23047,1,247,999,0,True,False,2022-08-08
Id23049,23048,1,102,999,0,True,False,2022-08-25
Id23050,23049,3,87,999,0,True,False,2022-08-28
Id23051,23050,5,106,999,0,True,False,2022-08-03
Id23052,23051,5,108,999,0,True,False,2022-08-24
Id23053,23052,1,312,999,0,True,False,2022-08-21
Id23054,23053,1,92,999,0,True,False,2022-08-26
Id23055,23054,1,178,999,0,True,False,2022-08-18
Id23056,23055,1,80,999,0,True,False,2022-08-23
Id23057,23056,1,169,999,0,True,False,2022-08-12
Id23058,23057,3,81,999,0,True,False,2022-08-04
Id23059,23058,4,317,999,0,True,False,2022-08-20
Id23060,23059,1,217,999,0,True,False,2022-08-13
Id23061,23060,1,196,999,0,True,False,2022-08-02
Id23062,23061,1,221,999,0,True,False,2022-08-31
Id23063,23062,1,97,999,0,True,False,2022-08-20
Id23064,23063,1,634,999,0,True,False,2022-08-26
Id23065,23064,1,700,999,0,True,False,2022-08-11
Id23066,23065,3,67,999,0,True,False,2022-08-24
Id23067,23066,11,80,999,0,True,False,2022-08-25
Id23068,23067,2,185,999,0,True,False,2022-08-02
Id23069,23068,13,17,999,0,True,False,2022-08-09
Id23070,23069,2,165,999,0,True,False,2022-08-27
Id23071,23070,3,210,999,0,True,False,2022-08-28
Id23072,23071,1,76,999,0,True,False,2022-08-01
Id23073,23072,1,64,999,0,True,False,2022-08-21
Id23074,23073,1,131,999,0,True,False,2022-08-27
Id23075,23074,1,252,999,0,True,False,2022-08-05
Id23076,23075,1,155,999,0,True,False,2022-08-22
Id23077,23076,8,14,999,0,True,False,2022-08-08
Id23078,23077,2,92,999,0,True,False,2022-08-03
Id23079,23078,2,748,999,0,True,False,2022-08-01
Id23080,23079,1,104,999,0,True,False,2022-08-22
Id23081,23080,2,65,999,0,True,False,2022-08-15
Id23082,23081,1,181,999,0,True,False,2022-08-24
Id23083,23082,1,176,999,0,True,False,2022-08-03
Id23084,23083,13,28,999,0,True,False,2022-08-01
Id23085,23084,1,610,999,0,True,False,2022-08-31
Id23086,23085,4,279,999,0,True,False,2022-08-11
Id23087,23086,2,345,999,0,True,False,2022-08-06
Id23088,23087,1,191,999,0,True,False,2022-08-26
Id23089,23088,3,82,999,0,True,False,2022-08-01
Id23090,23089,11,18,999,0,True,False,2022-08-08
Id23091,23090,1,541,999,0,True,False,2022-08-25
Id23092,23091,1,67,999,0,True,False,2022-08-19
Id23093,23092,1,137,999,0,True,False,2022-08-18
Id23094,23093,1,94,999,0,True,False,2022-08-05
Id23095,23094,1,259,999,0,True,False,2022-08-13
Id23096,23095,1,87,999,0,True,False,2022-08-13
Id23097,23096,10,153,999,0,True,False,2022-08-18
Id23098,23097,1,142,999,0,True,False,2022-08-04
Id23099,23098,1,103,999,0,True,False,2022-08-25
Id23100,23099,1,179,999,0,True,False,2022-08-28
Id23101,23100,1,123,999,0,True,False,2022-08-26
Id23102,23101,1,239,999,0,True,False,2022-08-05
Id23103,23102,1,358,999,0,True,False,2022-08-18
Id23104,23103,1,286,999,0,True,False,2022-08-06
Id23105,23104,1,312,999,0,True,False,2022-08-11
Id23106,23105,1,80,999,0,True,False,2022-08-03
Id23107,23106,1,126,999,0,True,False,2022-08-01
Id23108,23107,1,417,999,0,True,False,2022-08-14
Id23109,23108,1,85,999,0,True,False,2022-08-01
Id23110,23109,1,131,999,0,True,False,2022-08-11
Id23111,23110,1,392,999,0,True,False,2022-08-14
Id23112,23111,12,85,999,0,True,False,2022-08-23
Id23113,23112,12,24,999,0,True,False,2022-08-16
Id23114,23113,3,119,999,0,True,False,2022-08-14
Id23115,23114,7,66,999,0,True,False,2022-08-03
Id23116,23115,5,460,999,0,True,False,2022-08-18
Id23117,23116,7,183,999,0,True,False,2022-08-29
Id23118,23117,2,189,999,0,True,False,2022-08-24
Id23119,23118,9,73,999,0,True,False,2022-08-28
Id23120,23119,6,130,999,0,True,False,2022-08-27
Id23121,23120,2,139,999,0,True,False,2022-08-03
Id23122,23121,2,168,999,0,True,False,2022-08-14
Id23123,23122,1,99,999,0,True,False,2022-08-24
Id23124,23123,2,97,999,0,True,False,2022-08-25
Id23125,23124,2,80,999,0,True,False,2022-08-27
Id23126,23125,1,204,999,0,True,False,2022-08-15
Id23127,23126,1,43,999,0,True,False,2022-08-17
Id23128,23127,7,15,999,0,True,False,2022-08-20
Id23129,23128,1,173,999,0,True,False,2022-08-14
Id23130,23129,1,176,999,0,True,False,2022-08-07
Id23131,23130,2,260,999,0,True,False,2022-08-19
Id23132,23131,2,83,999,0,True,False,2022-08-31
Id23133,23132,1,164,999,0,True,False,2022-08-09
Id23134,23133,1,95,999,0,True,False,2022-08-03
Id23135,23134,1,264,999,0,True,False,2022-08-19
Id23136,23135,2,124,999,0,True,False,2022-08-17
Id23137,23136,2,107,999,0,True,False,2022-08-03
Id23138,23137,1,130,999,0,True,False,2022-08-09
Id23139,23138,1,128,999,0,True,False,2022-08-13
Id23140,23139,1,484,999,0,True,False,2022-08-27
Id23141,23140,1,80,999,0,True,False,2022-08-01
Id23142,23141,1,174,999,0,True,False,2022-08-02
Id23143,23142,1,249,999,0,True,False,2022-08-01
Id23144,23143,1,240,999,0,True,False,2022-08-26
Id23145,23144,1,384,999,0,True,False,2022-08-31
Id23146,23145,2,71,999,0,True,False,2022-08-01
Id23147,23146,3,210,999,0,True,False,2022-08-23
Id23148,23147,2,111,999,0,True,False,2022-08-02
Id23149,23148,6,211,999,0,True,False,2022-08-29
Id23150,23149,1,436,999,0,True,False,2022-08-13
Id23151,23150,27,22,999,0,True,False,2022-08-30
